#num, CALIFA_ID,ned_name,ra,dec,Mr,u-r,objID,fiberMag_r,petroMag_u,petroMag_g,petroMag_r,petroMag_i,petroMag_z,petroRad_r,petroR50_r,petroR90_r,z,re
717,K0718,UGC09113,213.5615429,35.42366162,-19.18,2.32,587736940370788440,17.59962082,16.60023308,14.9350214,14.22690964,13.87119579,13.65585709,22.0447464,9.824981689,25.60004425,0.010638,11.880000114
718,K0719,NGC5519,213.5869424,7.51590134,-21.53,2.18,587730023862698049,16.86562729,15.95509911,14.35658264,13.7074213,13.37756538,13.20365143,21.544487,9.637302399,26.2852478,0.024790701,10.295999527
719,K0720,NGC5522,213.7098756,15.14688647,-21.14,2.3,587742627984244860,16.1746006,15.40751362,13.72777367,13.04943371,12.64892101,12.39462185,25.10114861,10.04416561,29.79162598,0.0153027,10.295999527
720,K0721,UGC09117,213.7168221,14.12586818,-20.87,1.96,587736809914761256,16.59261703,15.54120922,14.08924103,13.5072155,13.19512844,13.101717,22.09838104,9.145676613,24.69254303,0.016630899,10.295999527
721,K0722,UGC09121,213.798929,15.74208366,-20.52,2.53,587742611337183334,16.85179138,16.5583477,14.60525131,13.97705555,13.706707,13.71965122,21.17535591,8.756298065,23.38938904,0.0177426,9.50399971
722,K0723,NGC5525,213.9134423,14.28261721,-21.86,2.72,587736917286584366,15.65604019,15.52345848,13.56307888,12.74140072,12.29199982,11.977911,22.30792046,9.677120209,27.54597282,0.0184715,13.067999839
723,K0724,NGC5533,214.032261,35.34382879,-21.74,2.73,587736940370919519,14.93375301,14.80614376,12.90631485,12.04378033,11.61805344,11.45698357,28.56245422,11.40988827,34.99582672,0.01298,18.611999511
724,K0725,IC0995,214.1295594,57.81017079,-19.15,1.57,587733605865947211,17.80366135,15.72147465,14.57471371,14.12104321,13.89265251,13.86402321,27.32431412,11.80021954,28.58675766,0.0105465,13.463999748
725,K0726,NGC5532,214.2206216,10.807417,-23.09,2.88,588017703482032232,15.18891239,15.06533623,12.99079323,12.12564278,11.69449139,11.42430019,23.87711334,10.04381943,30.70907974,0.0247666,16.631999969
726,K0727,NGC5546,214.5384495,7.56454542,-22.68,2.79,587730023863091280,15.33950806,15.38153267,13.41077137,12.52337074,12.08745003,11.83228493,24.14868355,10.04901981,31.54831505,0.024656201,14.652000427
727,K0728,IC0994,214.5942923,11.1951548,-21.86,2.69,588017704019034206,15.66341496,16.12748337,14.18941116,13.3649168,12.93660545,12.705163,18.95521355,6.910180569,22.49628258,0.024457101,6.3359999656
728,K0729,NGC5557,214.6071706,36.49356504,-21.89,2.55,587736941981597707,14.3500433,14.03956509,12.17504978,11.47626114,10.93011856,10.72379017,23.53833008,9.700961113,31.6555233,0.010764,17.027999877
729,K0730,NGC5549,214.6617165,7.37733788,-22.69,2.85,587730023863156800,15.23160934,15.54666901,13.49617767,12.62080479,12.17783546,11.89501667,20.30039215,8.349450111,25.79870415,0.025667001,10.692000389
730,K0731,UGC09165,214.6991167,24.9405285,-20.49,2.61,587739828738326628,17.62040329,16.61940956,14.90033722,13.96693134,13.50753975,13.19302082,22.85113144,9.929527283,24.31692886,0.017565,11.088000297
731,K0732,NGC5559,214.8032637,24.79873156,-20.89,2.79,587739828738392214,16.79660797,16.36874008,14.29925823,13.53434753,13.12108994,12.91324043,26.12332916,11.22257233,26.95638084,0.017215399,11.880000114
732,K0733,UGC09182,215.192186,21.93574738,-20.78,2.3,587739844845502623,17.43131447,15.83216667,14.0494442,13.45514202,13.11442947,13.14442539,36.91496658,15.84111404,42.7689209,0.0155943,20.988000869
733,K0734,NGC5580,215.4100268,35.20486467,-20.87,2.63,588017977830015012,15.54544163,15.19886017,13.31415844,12.5306263,12.10344696,11.88181114,21.74958801,9.157912254,27.29740906,0.010858,13.067999839
734,K0735,UGC09199,215.4995505,11.10012684,-21.06,2.54,588017704019427588,17.25986099,16.91044426,15.12970352,14.27716923,13.86854649,13.5967617,21.03226471,8.715890884,23.85189629,0.0257669,7.9200000762
735,K0736,NGC5587,215.544634,13.91806257,-20.12,2.59,587736809915547655,15.72040272,15.30425549,13.41562176,12.66320992,12.24698639,12.03015518,26.57175064,11.78206825,30.22701454,0.0076865,11.880000114
736,K0737,NGC5602,215.5784684,50.50135775,-20.01,2.62,587733398098214974,15.03985596,15.26738548,13.37881947,12.60316753,12.16373539,11.98300171,24.80016327,7.97531271,27.97535515,0.007415,9.50399971
737,K0738,NGC5598,215.6178265,40.31981479,-21.53,2.72,588017626165411870,15.39893055,15.68901443,13.75176716,12.95554733,12.56173038,12.3074379,16.34506416,6.74591732,21.46730614,0.018142899,7.9200000762
738,K0739,NGC5611,216.019898,33.04740174,-19.84,2.39,587736962920939584,14.68064499,15.0177393,13.32680416,12.59932995,12.2247858,11.98565006,12.57376194,5.231184483,16.5439949,0.006304,5.9400000572
739,K0740,NGC5614,216.031616,34.85885236,-22.04,2.79,588017977830277167,14.65579033,14.59344673,12.62499332,11.76520538,11.30538559,11.11215782,27.46065712,11.25444603,34.34856796,0.01297,15.048000335
740,K0741,NGC5616,216.0862483,36.46142114,-22.24,2.73,587736942518993010,16.50393105,15.94991398,13.87989521,13.19581985,12.82073307,12.61952591,35.14086151,13.94428158,36.6240654,0.028506,15.444000244
741,K0742,NGC5610,216.0955762,24.61412212,-21.43,2.31,587739828738916399,16.51105499,15.31326866,13.57042599,12.95129871,12.59574795,12.43305492,26.88100052,12.07390022,25.81275368,0.016890001,13.463999748
742,K0743,NGC5622,216.5508202,48.56397913,-20.46,2.04,588017713124605974,17.3178978,15.40983009,13.88187122,13.31624603,13.02661037,13.03694153,30.50871468,13.14850903,28.11121559,0.0129589,13.859999656
743,K0744,NGC5631,216.6387251,56.58261483,-20.78,2.67,587733605329862728,14.30790138,14.277174,12.30692673,11.55388165,11.12647533,10.92780876,25.13751793,10.19726753,32.7509613,0.006608,15.444000244
744,K0745,UGC09253,216.7437818,31.51702424,-19.96,1.97,587739382060679217,17.85227966,15.86871147,14.37322807,13.86677933,13.62771416,13.57708168,37.34575653,13.40052795,32.18175507,0.0131493,14.652000427
745,K0746,NGC5623,216.7860713,33.25252459,-21.08,2.73,587736963458072620,14.78765583,15.15184307,13.18575001,12.39754391,11.98184586,11.78004742,21.9160347,8.871531487,27.90323067,0.011318,11.484000206
746,K0747,UGC09262,216.7931063,35.92167464,-20.99,2.03,587736941982384290,17.78248978,16.52185822,15.1565094,14.45822906,14.03794098,13.76328659,17.91101837,7.9598279,20.81747246,0.028543,9.50399971
747,K0748,NGC5633,216.868278,46.14657672,-20.37,1.8,587732484369743913,16.52401352,14.17687893,12.90153313,12.3389492,12.04523563,11.91566753,22.86938095,11.413414,24.51707268,0.00775714,11.880000114
748,K0749,NGC5630,216.9025411,41.25775452,-19.78,1.48,588017627776221322,17.48884964,14.70477009,13.54949951,13.19459152,13.05273533,13.08610916,29.2201786,12.97462559,32.62579727,0.00886203,15.444000244
749,K0750,NGC5635,217.1322722,27.40900338,-21.75,3.15,587739457223655508,15.51255512,15.50672245,13.21190262,12.29447556,11.85360241,11.57794952,30.8694458,12.53837967,37.30975723,0.014397,16.236000061
750,K0751,UGC09291,217.1537161,38.99914846,-19.84,2.27,588017949899620439,18.10396194,15.63543892,13.84203148,13.32818127,13.16098022,13.32670212,38.70608139,18.01060677,36.18524933,0.00964,22.176000595
751,K0752,NGC5642,217.3061828,30.0264475,-21.64,2.92,587739380450459684,14.87992954,15.34967041,13.43851948,12.38810825,11.98324966,11.8340416,20.42656136,7.86608696,25.44991875,0.014443,11.484000206
752,K0753,NGC5656,217.6062852,35.32102933,-21.17,1.99,588017978904477723,15.57924366,14.21528435,12.79341221,12.19064617,11.88001919,11.70111465,27.17863464,12.1829977,29.44140816,0.0105303,13.067999839
753,K0754,NGC5657,217.6816451,29.18082078,-20.43,2.3,587739610250412044,16.28139305,15.74074936,14.08397007,13.39308548,13.06172276,12.85947323,15.33020878,7.112783909,21.78622818,0.01308,8.3159999847
754,K0755,NGC5659,217.7755631,25.35511211,-20.74,2.47,587739706873938022,16.95100021,15.98171616,14.15735054,13.42205811,13.01941299,12.88368607,29.19632149,12.08877373,29.68712807,0.0150172,12.671999931
755,K0756,NGC5665,218.1072469,8.07864213,-20.6,1.76,587736542019518549,16.3694458,13.93920517,12.63265419,12.11511803,11.87030125,11.82751846,34.76269913,16.2267971,34.63708878,0.007409,18.215999603
756,K0757,NGC5675,218.1659933,36.30223059,-21.24,2.89,587736583892238376,15.82829094,15.52866936,13.40710545,12.59727383,12.1722002,11.97761059,26.88627052,11.79332066,33.34513092,0.0132108,15.048000335
757,K0758,NGC5682,218.6874153,48.67023234,-18.62,1.67,587733397025652815,18.11653519,15.80337143,14.50529671,14.05432224,13.88360786,14.0167408,35.42494202,12.72248554,32.96192551,0.00757523,19.00799942
758,K0759,NGC5687,218.7183374,54.47585135,-20.25,2.68,587733427622772776,14.89652729,14.90932941,12.94626999,12.19888592,11.74154186,11.53645515,20.54257202,8.565722466,27.85168839,0.007228,15.840000152
759,K0760,NGC5689,218.8737695,48.74163931,-20.9,2.84,587733409910947847,14.79032707,14.61263561,12.50778103,11.68387699,11.22233868,10.95262909,23.18766975,10.21125412,28.18431091,0.007218,12.276000022
760,K0761,NGC5684,218.9589868,36.54323092,-21.12,2.97,587736584429305974,15.54526329,15.76263332,13.57152367,12.76293182,12.3433609,12.16379452,23.06264877,9.414773941,29.06498909,0.0136585,15.840000152
761,K0762,UGC09401,219.0385716,21.79351697,-21.64,2.61,587739845920817180,15.69138145,15.74194813,13.85421658,13.02511406,12.6114769,12.33749962,21.45467758,9.256791115,23.67811394,0.018773,9.50399971
762,K0763,NGC5714,219.5479838,46.63823455,-19.41,2.64,588017712052043782,17.11978531,15.86484432,13.87391376,13.18856335,12.84165287,12.66398621,39.81059265,15.79244328,41.32413864,0.00753084,19.403999328
763,K0764,NGC5720,219.6386725,50.81524311,-21.9,2.4,587733412595040281,16.22788429,15.80773449,14.03387928,13.36783886,13.02008724,12.87084293,27.54299736,12.09488392,28.52937889,0.025971,13.463999748
764,K0765,UGC09448,219.746456,51.12067684,-18.27,2.27,587735664771399812,17.78930092,16.63415909,15.01337528,14.32183933,13.96818542,13.83731842,25.99778748,10.78694344,26.90711784,0.00737607,11.088000297
765,K0766,NGC5730,219.9673527,42.74233455,-19.2,2.06,588017116666134553,17.76754761,15.76678085,14.21425533,13.67223644,13.41789627,13.4054451,35.85061646,15.53745079,42.11029434,0.00843518,14.255999565
766,K0767,NGC5731,220.038396,42.77952853,-19.1,1.37,588017116666134574,17.2199688,15.20052624,14.11497688,13.7902689,13.65294075,13.56040573,19.48373985,9.283006668,24.1367054,0.00841749,9.8999996185
767,K0768,NGC5732,220.1623021,38.63782274,-20.1,1.91,588017604159209500,17.22771263,15.5446949,14.07347584,13.59985352,13.36370182,13.39680386,25.87660408,11.26938534,25.87576675,0.012572,11.088000297
768,K0769,UGC09476,220.3834487,44.51277085,-20.35,2.09,587732483834183717,17.33132935,15.19866085,13.62979794,13.0640955,12.80524635,12.87637615,37.31988525,16.943573,31.16646385,0.0109124,18.215999603
769,K0770,NGC5739,220.6204568,41.84235486,-22.27,3.12,588298663584989268,15.05231953,15.35421467,13.02935028,12.19644547,11.77203846,11.57528019,31.11359596,11.89823437,33.256073,0.018459,16.631999969
770,K0771,NGC5735,220.6385034,28.72645447,-20.66,2.43,587739379914965160,17.05696106,15.52654266,13.7241621,13.05900383,12.80999565,12.87017918,35.32562256,16.64046097,33.78376389,0.0125098,20.988000869
771,K0772,UGC09492,221.0507587,7.94964347,-22.02,2.72,588017991233831010,16.11499977,16.22060966,14.27381039,13.43891144,13.02165985,12.82527828,20.07495499,8.539618492,25.29305649,0.027745999,9.1079998016
772,K0773,UGC09518,221.5906033,32.7802171,-22.38,2.64,587739133495214145,15.12632847,15.81053352,13.9572649,13.13387108,12.71976185,12.45184517,14.42861843,5.65359354,19.67451859,0.0291018,8.7119998931
773,K0774,UGC09537,222.1114741,34.99805975,-22.17,3.12,587736583893745721,16.12828827,16.55610847,14.26300526,13.38707161,12.95977592,12.69542789,22.43728065,9.566766739,31.88379097,0.029450599,12.671999931
774,K0775,UGC09542,222.2549412,42.46392772,-20.58,2.34,587732482224488494,17.83429146,16.30640221,14.56525135,13.92577362,13.62248993,13.55417347,29.05844307,12.49898434,28.57284927,0.018296501,13.067999839
775,K0776,UGC09539,222.2748915,22.19816365,-21.16,2.46,587739827667861602,15.4391489,16.26521873,14.50577545,13.73016167,13.36619186,13.09941387,8.029067993,3.510101795,11.28852654,0.0211892,3.9600000381
776,K0777,NGC5772,222.9120156,40.59916384,-21.72,2.43,588298663049035879,15.32428265,15.0273447,13.28301811,12.55193615,12.17788601,11.9995575,29.36376953,12.68959904,32.6388588,0.016279399,14.255999565
777,K0778,NGC5784,223.5685355,42.55790233,-21.96,2.84,587735489748271166,15.02013302,15.41111565,13.29236698,12.51545429,12.07883358,11.81553841,20.44322777,8.284106255,27.79910851,0.018126,11.088000297
778,K0779,UGC09598,223.7877706,43.81858246,-20.91,2.69,587732484372103324,17.49246788,16.40302658,14.31591797,13.65499687,13.29767418,13.26805496,28.04876328,12.77274036,28.4517746,0.018641399,13.067999839
779,K0780,NGC5797,224.100211,49.69617489,-21.32,2.5,587735695380578340,14.94441891,15.02669621,13.1768198,12.48822689,12.1354723,11.94466209,18.77725792,7.532809258,23.64995956,0.013306,11.088000297
780,K0781,IC1079,224.1506639,9.36974436,-22.37,2.81,587736477594026067,16.05927277,16.13000679,14.05526829,13.21812439,12.82002258,12.62594032,26.88341713,11.00876236,32.4245224,0.0291069,19.00799942
781,K0782,UGC09629,224.2968618,52.346046,-21.78,2.74,587733427624476706,15.72160912,16.30782509,14.32948685,13.51288891,13.09614277,12.85847092,14.68944073,5.989037037,21.00776291,0.0261427,6.3359999656
782,K0783,UGC09665,225.3852635,48.31970288,-19.35,2.41,587733412060135596,17.1299057,15.99940681,14.23212051,13.53317547,13.13912296,12.92225266,26.22875977,11.39222336,26.97875977,0.00852993,12.671999931
783,K0784,NGC5829,225.6750186,23.33362096,-20.96,2.3,587739720303181999,17.59630966,16.10072899,14.22217178,13.69263458,13.55361366,13.55133057,35.63807678,15.02298737,30.44535637,0.018925,19.403999328
784,K0785,UGC09711,226.6523913,9.43843999,-21.17,2.82,587736478131945702,17.35102463,17.22443771,15.22268486,14.32460403,13.84547329,13.54446793,13.06921577,6.24037981,18.33730125,0.0278084,8.3159999847
785,K0786,IC4534,226.674038,23.64192157,-21.29,2.81,587739707951284257,15.98129177,16.02918053,13.96093082,13.1002512,12.6801672,12.48633194,22.87040901,9.948769569,23.88862801,0.016259501,9.8999996185
786,K0787,NGC5876,227.381547,54.50647613,-20.88,2.76,588011218067456047,15.13114738,15.28056622,13.30722523,12.48768044,12.07532406,11.89551544,24.22621346,8.772507668,32.29516983,0.0108976,9.50399971
787,K0788,UGC09759,227.6713349,55.34928236,-19.61,2.66,588011219141066798,17.82079315,16.52846718,14.61659718,13.83983994,13.43764973,13.24096775,22.88522911,10.81071854,27.01044655,0.0115,14.652000427
788,K0789,NGC5888,228.2807176,41.26463093,-22.51,2.82,587732483837067338,16.40654182,15.88932705,13.79518986,13.01991367,12.6295042,12.45716572,27.71497345,12.81704426,26.52154732,0.0290791,12.671999931
789,K0790,UGC09777,228.5631215,20.47865454,-20.37,2.29,587739810493104293,16.63259125,16.29384422,14.55595589,13.89452457,13.55950451,13.28908348,18.35819054,7.924170494,24.47942924,0.0156704,7.5240001678
790,K0791,NGC5908,229.1799693,55.40957127,-21.32,3.76,588011103713427587,15.75009251,15.8554945,12.98801041,12.05912876,11.54447269,11.22629452,38.17733002,16.33020401,43.97377777,0.011168,20.591999054
791,K0792,UGC09842,231.2741635,37.96016726,-21.34,2.23,587735744222527528,17.49043465,16.47325134,14.88036823,14.21010208,13.84020329,13.6279459,15.96753597,7.253861904,22.02705574,0.0297163,8.7119998931
792,K0793,UGC09849,231.3185382,53.40706247,-18.88,2.39,588011102640668855,18.83498955,17.04664421,15.12084389,14.61645031,14.5682497,15.90632153,34.01904678,13.52385521,31.1989212,0.0115822,14.255999565
793,K0794,NGC5928,231.5119833,18.07364346,-21.61,2.7,587739845389320276,15.23653507,15.40597725,13.4226799,12.58200264,12.15590382,11.91853333,22.05960083,9.470790863,29.06985092,0.0149019,13.067999839
794,K0795,NGC5930,231.5331231,41.67606538,-20.45,2.65,588018055655784570,15.46843147,15.18221092,13.25174427,12.47837639,12.10192013,11.78101921,25.70890427,10.79628277,29.95003891,0.00875033,12.276000022
795,K0796,NGC5934,232.053215,42.92990469,-21.38,2.58,587733409915666522,16.4932766,15.88270855,14.09150028,13.23071957,12.7882309,12.49962997,17.33682632,8.38804245,19.22420692,0.0186198,9.8999996185
796,K0797,UGC09873,232.4610506,42.62891958,-20.02,2.43,588018254828339347,17.79182053,17.06982613,15.20086098,14.56450558,14.26049614,14.36181927,26.92256165,11.07305908,26.97133064,0.018787101,11.880000114
797,K0798,UGC09892,233.2164525,41.19146616,-20.4,2.23,588018253755121840,17.50765991,16.48130226,14.82618713,14.19090939,13.84801102,13.79311085,25.16137695,10.62125492,26.50783539,0.0189301,10.692000389
798,K0799,NGC5951,233.4294606,15.00725009,-19.42,2.15,587742061093257257,17.74576187,15.0942955,13.36845589,12.82568359,12.60240078,12.81342888,53.07704163,24.00760651,57.83149719,0.00593105,22.572000503
799,K0800,UGC09901,233.6122205,12.27017982,-18.8,1.89,587742629066571803,18.32187462,16.58944321,15.10918617,14.60827637,14.29720592,14.17902756,21.75761604,9.98734951,24.41833878,0.010603,10.692000389
800,K0801,NGC5953,233.6349557,15.19378081,-20.06,2.03,587742013841145930,14.71853828,14.53685665,13.16552353,12.38474178,12.04231262,11.68778801,12.5545826,5.717220783,17.83885384,0.0066,3.1679999828
801,K0802,ARP220,233.7383593,23.50368099,-21.49,2.46,587739815850606701,17.26089859,15.66932392,13.8005476,13.08889008,12.68192291,12.46722698,26.257864,12.3622551,28.83761024,0.0181385,16.631999969
802,K0803,NGC5957,233.846719,12.04759256,-19.79,2.63,587742611345834108,16.24071312,15.22619534,13.17293644,12.49098396,12.07739162,12.28364849,41.86326981,18.92292213,37.87504196,0.00611016,26.135999679
803,K0804,NGC5971,233.903753,56.46168843,-20.3,2.26,587725816424366177,16.18974876,15.90274334,14.27715397,13.62214279,13.29192638,13.19353485,20.61987686,8.505430222,25.19809341,0.0112702,10.295999527
804,K0805,UGC09919,233.9152936,12.60639382,-19.03,2.26,587742588791357630,17.95757866,16.77122498,14.93306732,14.40618038,14.13349056,14.01438808,30.26740265,12.17682552,29.76301765,0.0106233,11.088000297
805,K0806,NGC5966,233.9671107,39.76890305,-21.43,2.77,588018055120093200,15.49068546,15.46826267,13.43791199,12.6429491,12.20108604,11.98482227,22.3611145,9.397699356,26.59424782,0.0150594,13.463999748
806,K0807,IC4566,234.1756744,43.53931929,-21.51,2.88,587733411526672449,16.18016052,16.06717682,13.90985203,13.11905003,12.72813225,12.69095993,27.0975399,12.40135288,27.83616447,0.0186178,13.859999656
807,K0808,UGC09937,234.3454935,20.54981761,-21.01,2.71,587739707417755811,15.51211262,16.01523209,14.06440353,13.18244457,12.73126221,12.42576981,13.35348606,5.509994984,17.20713043,0.0148706,5.5440001487
808,K0809,NGC5987,234.9889858,58.0795121,-21.21,3.05,587729228760547361,14.95182133,15.0359087,12.82334709,11.95255089,11.47008419,11.19842625,32.2868309,13.63326454,40.99252701,0.01,20.591999054
809,K0810,NGC5980,235.3768389,15.78768605,-21.38,2.3,587742614559654021,16.20511055,14.92491531,13.24688053,12.54334259,12.16670799,11.97979355,26.21463394,11.65868282,27.02261734,0.013629,11.880000114
810,K0811,UGC10043,237.172504,21.86975606,-18.15,2.28,587739652644012227,18.04721642,16.8948555,15.3422966,14.4744463,13.93658829,13.62271214,18.55804062,8.968827248,25.61228752,0.00723431,20.591999054
811,K0812,UGC10042,237.2379862,7.22209404,-20.08,2.53,588017702955253821,17.65869522,16.53941917,14.69347477,13.91873837,13.4308176,13.34616852,25.61857224,11.25397682,27.08155441,0.014086,15.444000244
812,K0813,NGC6004,237.5946707,18.93927428,-21.14,3.46,587739720308424791,16.30682182,16.20495224,13.3776083,12.65251923,12.38754082,12.70386696,45.70768356,19.40936852,38.19881439,0.0127867,22.572000503
813,K0814,UGC10097,238.9302548,47.86726135,-22.07,2.82,588011101570138174,14.89667511,15.44876003,13.46365452,12.58831882,12.13333607,11.85493469,17.08753777,6.950721741,22.86353111,0.019884,10.692000389
814,K0815,NGC6020,239.2838975,22.40458031,-21.29,2.98,587739407340339294,15.3279562,15.95948029,13.70859146,12.81820679,12.38000679,12.21801472,18.65406227,7.833822727,23.70185852,0.0143895,11.484000206
815,K0816,NGC6021,239.3778518,15.95604652,-21.26,2.82,587739845929599110,15.27335548,15.90449715,13.81507492,12.98737049,12.55537987,12.29475403,15.29888344,6.177457333,20.26608658,0.0158408,7.9200000762
816,K0817,IC1151,239.634739,17.44145837,-19.48,1.92,587739828749009268,17.45458031,15.10481262,13.54379463,13.09346867,12.87346363,12.82815838,33.96873856,14.76077843,31.55830574,0.00725692,17.027999877
817,K0818,UGC10123,239.7623398,51.30469609,-20.06,2.76,587729408610336910,16.87481499,16.38511276,14.43370533,13.59406757,13.10718536,12.80056858,23.66472054,10.03035355,24.98369217,0.0125645,10.295999527
818,K0819,NGC6027,239.8022463,20.76336002,-20.52,2.48,587739652645191695,15.82760048,16.24573135,14.4451561,13.63436508,13.24346161,13.00564384,10.51759148,4.908556461,15.19386768,0.0147928,5.5440001487
819,K0820,NGC6032,240.7546838,20.95592562,-20.72,2.99,587739380460486809,16.89283562,16.64761734,14.25869942,13.44095325,13.08532047,12.9872818,37.98087692,17.37647629,34.05220413,0.0144894,18.215999603
820,K0821,NGC6060,241.4666363,21.48491349,-21.63,2.73,587739381534425288,16.30644035,15.5067749,13.38295937,12.58088589,12.18036938,12.12127399,40.87033844,18.20105362,40.41555023,0.015064,19.799999237
821,K0822,UGC10205,241.6674247,30.09906973,-21.88,2.68,588018089471115524,16.6430397,15.8682518,13.90298271,13.0767746,12.64307308,12.42592716,28.08713341,12.20821953,31.12056541,0.021928299,17.423999786
822,K0823,NGC6063,241.8041395,7.97899089,-20.02,2.35,587736812600426681,17.74696541,15.62361717,13.74767876,13.15860558,12.875144,12.91749096,36.13463211,16.42329025,30.97221184,0.00953352,16.631999969
823,K0824,IC1199,242.6431195,10.04036757,-20.96,2.23,587742629070569531,16.9895916,15.66837025,13.99749374,13.3151741,12.94859028,12.68018913,26.30258751,12.01267338,25.49057388,0.0158,13.463999748
824,K0825,UGC10257,242.7813338,38.2512989,-20.0,2.06,587733412067213353,17.45757294,15.79902649,14.27337933,13.69569683,13.37194538,13.34624195,31.45655251,12.62671089,32.11331558,0.012732,12.671999931
825,K0826,NGC6081,243.2369038,9.86710502,-21.52,2.86,587742629070831737,15.62616348,15.88298035,13.80649567,12.91974354,12.44921303,12.16738796,21.72344017,8.216052055,27.83259964,0.017072,8.7119998931
826,K0827,UGC10297,243.8702333,18.90472807,-18.53,1.89,587745970539528286,18.20944214,16.21803665,14.74880219,14.19805527,13.95269489,13.89125156,26.23766327,11.44041061,26.95003891,0.00767426,19.799999237
827,K0828,UGC10331,244.3380147,59.32012794,-20.01,1.73,587739863098589197,17.42547798,15.75717926,14.43074417,13.9923811,13.78081417,13.87054539,26.47882462,11.67364979,28.18427467,0.015189,11.880000114
828,K0829,NGC6125,244.7980587,57.98413851,-22.01,2.74,587739862562242593,14.88589478,14.93909454,12.99069118,12.16901207,11.73562336,11.51719189,23.54930878,9.15309906,29.172369,0.015431,15.048000335
829,K0830,UGC10337,244.8691672,7.2787472,-21.86,2.49,587736812601802962,17.06831169,16.49873352,14.61335945,13.81905556,13.40931892,13.15383816,24.55031967,10.73173809,25.75406265,0.0292597,11.088000297
830,K0831,NGC6132,245.9118377,11.78623825,-20.63,1.9,587742645702492204,17.33933258,15.86205482,14.35547733,13.79223824,13.50039101,13.42924213,21.57612991,9.686501503,24.01492882,0.016614901,9.50399971
831,K0832,NGC6146,246.2930412,40.89286644,-22.94,2.73,587733605340676217,14.93647766,15.29655266,13.35202026,12.55152893,12.11329556,11.8841486,18.73480606,7.195456982,24.20100212,0.0292,10.295999527
832,K0833,NGC6154,246.3770203,49.84026065,-21.6,2.73,587725994108780659,16.14176369,15.86910915,13.81760597,13.08363628,12.71892357,12.8077364,31.04837608,13.52471256,30.63961029,0.019903401,18.215999603
833,K0834,UGC10380,246.4579552,16.57606246,-21.43,2.73,587739651574726774,17.19190407,17.0354557,15.07549953,14.17747593,13.68442154,13.34301186,15.94443607,7.325911999,20.38165092,0.029217999,7.9200000762
834,K0835,NGC6150,246.4581956,40.48872576,-22.28,2.86,587733609626796164,15.85601711,16.06310844,14.03490353,13.18635178,12.75584221,12.50841427,17.94738197,7.608519077,22.16200447,0.0292335,8.7119998931
835,K0836,NGC6155,246.534718,48.36679573,-20.06,1.93,587729231977447488,16.77033615,14.56667995,13.14762497,12.60438061,12.32998753,12.26957607,28.97514915,13.78831768,29.8268528,0.00807084,14.255999565
836,K0837,UGC10384,246.6945129,11.58026886,-20.32,1.83,587742062172831804,16.8731308,16.02820015,14.76343441,14.06281471,13.67780018,13.39263439,16.85287666,7.442265987,19.06672478,0.0165093,7.1279997825
837,K0838,UGC10388,246.7623864,16.38223044,-20.71,2.53,587739651574857890,16.05112267,16.1985054,14.30426598,13.5265255,13.13704777,12.89346123,18.73750687,7.583395481,23.61519623,0.0153995,7.9200000762
838,K0839,NGC6166NED01,247.1630892,39.55283434,-21.9,4.0,587733604804460597,16.48604393,17.74622154,14.48825645,13.71653652,13.34150124,13.47628307,34.57974625,11.30747128,31.60209465,0.026768399,22.176000595
839,K0840,NGC6173,247.4369854,40.81165732,-23.11,2.91,587729652348158045,15.26610279,15.28997135,13.22751427,12.36907864,11.95220089,11.78697109,28.78105545,11.05180454,34.81258392,0.0293776,17.027999877
840,K0841,NGC6168,247.8368079,20.18563859,-18.79,2.09,588017977844105368,18.34160805,16.36874962,14.73457623,14.12874889,13.85789204,13.61839867,27.81062698,12.48262119,25.25029564,0.00859665,17.027999877
841,K0842,NGC6186,248.6061766,21.54090583,-20.57,2.66,587736618792059114,15.97965431,15.39869404,13.40875721,12.63130474,12.20809937,12.13889599,37.23040771,12.78701401,31.20404625,0.00982686,13.859999656
842,K0843,UGC10650,255.0607542,23.1063433,-18.31,2.28,588018055130775659,18.06468773,17.41433144,15.50103855,14.95608425,14.89908886,22.8195858,29.61922836,11.04362965,27.55425453,0.00987337,14.255999565
843,K0844,NGC6278,255.209689,23.0110399,-20.91,2.96,588018055130841219,14.62902164,15.30582809,13.07720566,12.19681454,11.73357391,11.46750164,23.42098236,8.419644356,28.64359665,0.00933,8.7119998931
844,K0845,UGC10693,256.2209117,41.86548986,-22.66,2.94,587736980644691995,15.33187199,15.73508072,13.5908041,12.74461651,12.34210205,12.18629169,23.35725021,9.270870209,30.39551353,0.027999,15.840000152
845,K0846,UGC10695,256.2732284,43.04315468,-22.09,2.73,587739850219585620,16.14645958,16.09242058,14.15096378,13.3085022,12.88155651,12.71012211,25.49671173,10.6708622,29.91817665,0.028,15.048000335
846,K0847,UGC10710,256.7188493,43.12221151,-21.67,2.65,587739861495775290,16.67169952,16.49579239,14.51485252,13.76307487,13.31340313,13.06676388,26.53915596,10.83091831,30.6943531,0.027959,11.484000206
847,K0848,NGC6310,256.9894978,60.99015739,-20.54,2.71,587725491598131454,16.52992249,15.66297436,13.62172604,12.88330364,12.47913361,12.27393532,31.60553169,13.42945862,31.25385666,0.0113719,13.859999656
