,#Populacao,Conc,Exc,I1,I2,I3,I4,I5,I6,I7,M_p,M_t,Rm/re,Sim,a,b,f=a+b/2,flong,obj,std,tetha,tm,tm_std,tp,tp_std
K2052,4,0.526033538568,0.0477750938273,0.421471329553,0.000425029853813,0.0274939716583,0.090090911561,-0.00289218109443,0.000690819228746,8.39624306473e-05,42194.3398982,71321.273748,0.516578038899,0.855072463768,15.6215346594,14.8752143753,15.2483745174,0.953845349398,,0.251664403448,0.132064929329,8.54803985931,0.286883436476,8.93566613991,0.1379376838
K2752,1,0.372398482739,0.651901584953,0.767066588669,0.3615168333,0.317352218989,0.721682837669,0.127906477493,0.286443211147,-0.0340519307516,8961.37663788,83210.8343045,0.732518669831,0.837209302326,28.7007705684,9.9906927455,19.345731657,0.348098438416,,0.259405752613,-0.000128499308782,8.60363184492,0.984188643796,7.12756466421,0.952901318844
K2752,2,0.209007533885,0.463413106722,0.853322222222,0.222584801111,0.11697936364,1.10728339297,0.0401357607283,0.144954383958,-0.0615075728268,13076.0094787,83210.8343045,0.794254798086,0.433333333333,28.1969270587,15.1301014904,21.6635142746,1.25357588034,,0.196438634497,0.578578013889,8.60363184492,0.984188643796,8.97185683945,0.0251154317479
K2752,3,0.336768411992,0.440606959495,0.522833333333,0.0748623606173,0.0213067376008,0.0585901454132,-2.50995066521e-05,-0.00285815164273,-0.000191831909269,23977.6547325,83210.8343045,0.604858935655,0.966666666667,21.8601445929,12.2284127497,17.0442786713,1.6584025073,,0.210656163759,-0.234720506682,8.60363184492,0.984188643796,9.08112623316,0.0574644152162
K2752,4,0.509539970677,0.339099005271,0.509833333333,0.0399402065432,0.212404508348,0.319527663163,-0.00562549856643,-0.00715648426923,-0.0107387776827,37195.7934555,83210.8343045,0.575326412143,0.513333333333,20.6351708564,13.6378049454,17.1364879009,0.661574002226,,0.262898904519,-0.0331601899834,8.60363184492,0.984188643796,9.23889986679,0.0969888902668
K2999,1,0.276359563435,0.449526728363,0.731027432882,0.152898858992,0.135536174751,0.268894134328,-0.00194888466034,-0.0235738856503,0.00230778108895,40218.4075373,545911.95998,0.728725913697,0.826405867971,30.2958267868,16.6770428883,23.4864348376,1.80834058658,,0.208018891633,0.0553024422554,9.43094314617,0.264577151096,9.10795741102,0.138705015201
K2999,2,0.229072682969,0.326479137648,0.71643521978,0.0725135255417,0.24100158161,0.438507193944,0.00544947647156,0.0548465997711,0.0420064235912,60371.9521992,545911.95998,0.728630720013,0.709046454768,28.3957354997,19.1251202609,23.7604278803,0.674083671753,,0.178664333993,-0.0308992167369,9.43094314617,0.264577151096,9.28648779448,0.0793931890268
K2999,3,0.366980463795,0.471815714739,0.62712120206,0.124989245899,0.196520102907,0.767088886356,0.00858722430364,0.0694773064167,0.0293119464171,116104.803494,545911.95998,0.657886585618,0.840294840295,28.2534376379,14.9230217649,21.5882297014,0.876403945188,,0.239810382719,-0.667986313121,9.43094314617,0.264577151096,9.60853147583,0.0585911499919
K2999,4,0.654456277377,0.487381828704,0.6219242599,0.131831348587,0.0382880504282,0.547324084411,0.0148598640334,0.0882858051136,-0.0142681488342,329084.407333,545911.95998,0.60764012411,0.857843137255,28.3508071409,14.5331389113,21.4419730261,0.56893263671,,0.344061575139,0.252503090779,9.43094314617,0.264577151096,9.72131699147,0.0995633033206
K3022,1,0.144437234867,0.750608698112,1.41265727757,1.55556593211,0.312279687435,0.435770493542,0.102313667087,0.422380132498,-0.00266407547374,13566.3545924,163923.978677,1.03923158837,0.807256235828,48.4356754834,12.0794361667,30.257555825,0.361304412704,,0.172133266995,0.256704855,8.9521885052,0.315096817353,8.54393326832,0.134178156526
K3022,2,0.275069391997,0.522029434854,0.946802001224,0.353606934932,0.359978633594,0.270349573411,0.0014545779999,0.0306385840895,0.0361709558423,26263.9693095,163923.978677,0.823350176651,0.598639455782,36.8722038066,17.6238280916,27.2480159491,0.477982785113,,0.256719844981,-0.00351068639447,8.9521885052,0.315096817353,8.84285295866,0.0849471842867
K3022,3,0.294663749085,0.555077501639,0.482101068384,0.104181543842,0.0170194905823,0.0568860463026,9.26098534331e-05,0.00128145930774,0.000208702893242,49617.6158948,163923.978677,0.575839647431,0.756264236902,26.5834206721,11.8275619404,19.2054913062,0.769649033841,,0.213211058238,-0.589220664084,8.9521885052,0.315096817353,9.06328208003,0.060571818643
K3022,4,0.384753862034,0.367172517015,0.315940082645,0.0182928926047,0.00504406446718,0.0294718480104,0.000116763297245,0.00170112664685,-8.62633061332e-06,73881.2944188,163923.978677,0.462089586485,0.613636363636,19.9260720321,12.6097660099,16.267919021,1.23728220811,,0.184774846253,-0.529363620968,8.9521885052,0.315096817353,9.35895062268,0.107935006539
K3027,1,0.542373291058,0.395519791018,0.404463594157,0.0353383757152,0.0463035032321,0.0981576811162,0.00100528933714,0.00556560559609,-0.000551438571688,64635.0406057,144007.439519,0.500430212646,0.856793145655,31.1136797916,18.8076036626,24.9606417271,1.1285253269,,0.259519536331,0.654461681358,8.92491705067,0.263181631955,8.5801009568,0.195363594115
K3027,2,0.25927389249,0.0852750635779,0.609235508001,0.00293319264084,0.00239680563183,0.246258523512,-8.72736113134e-05,0.00324123414731,-0.0018383146558,27603.8857583,144007.439519,0.661805795107,0.776009791922,32.9239511006,30.1163590773,31.5201550889,0.922516615685,,0.201508138616,0.219389788647,8.92491705067,0.263181631955,8.87283921687,0.0401336430693
K3027,3,0.233442332287,0.275266025683,0.857593435959,0.0712584489698,0.0448036811831,0.258227106534,0.00884985835601,0.0163938775425,0.00199671208537,24420.7276511,144007.439519,0.788298892768,0.937423312883,42.8134796017,31.0283832261,36.9209314139,0.999724422885,,0.224991227583,0.784955436087,8.92491705067,0.263181631955,9.00351670694,0.0625152363242
K3027,4,0.154729226672,0.431035676034,1.07534211601,0.301823713013,0.00917170169405,2.05747447357,0.0108877324849,0.534790329489,-0.0909060767395,27322.922471,144007.439519,0.89771372746,0.936274509804,51.4932462362,29.2978200336,40.3955331349,0.709949870971,,0.194378494725,0.434584568413,8.92491705067,0.263181631955,9.24352577533,0.0630235607915
K3034,1,0.45129562239,0.534727429124,0.650391916682,0.17548625753,0.394787167795,0.0490805782685,-0.00617124793029,-0.00799382376389,-0.00343362994277,126925.649478,358552.994114,0.659094700835,0.431654676259,29.8629949083,13.894432415,21.8787136616,0.985027544502,,0.277397323191,-0.773687133915,9.40480718724,0.0730053798705,9.33290804151,0.0653016377515
K3034,2,0.283976186408,0.522110767359,0.960382772918,0.36394323276,0.675009607039,1.78849555063,0.484820694784,0.461553548002,0.11930646922,56078.5718627,358552.994114,0.82983316842,0.676258992806,36.1122183701,17.2576403259,26.684929348,1.88599831869,,0.257568484687,0.233124053093,9.40480718724,0.0730053798705,9.38019430016,0.00669957310878
K3034,3,0.350355810679,0.288464575362,0.620786761504,0.0414027034795,0.0736001396186,0.53585538525,-0.00320724117417,0.0109208575861,-0.0177606184087,77849.4684104,358552.994114,0.631519833775,0.987951807229,26.1560421813,18.6109505804,22.3834963808,1.20455061543,,0.294880978603,0.487404006369,9.40480718724,0.0730053798705,9.41640521973,0.0177967931359
K3034,4,0.383336944769,0.576753623102,0.709284855769,0.243811008764,0.0234434103418,0.338529652276,-0.000215174704952,0.0537576887833,-0.00497164746821,97545.3941024,358552.994114,0.69214058639,0.346153846154,31.6376909715,13.3905380771,22.5141145243,0.565213580408,,0.277933980236,-0.368211636285,9.40480718724,0.0730053798705,9.48987778299,0.0595927859992
K4027,1,0.166768735063,0.544608871451,0.905981489525,0.353735614009,0.344980345305,1.00011012985,0.0236734130027,0.0277599017974,0.0593195327643,16280.1443736,157086.058856,0.821052251599,0.538728323699,50.9536768729,23.2038524149,37.0787646439,0.628376177774,,0.193177167889,-0.424416955453,8.64110247909,0.384481893533,8.13037627153,0.232336272432
K4027,2,0.294265554151,0.373982212051,0.709424304187,0.0960615548602,0.173303238864,0.0395358529956,0.00628315473699,0.0178355543597,0.00335809157985,28401.8933746,157086.058856,0.71363808098,0.836994219653,41.9940086342,26.2889963923,34.1415025133,1.39934805124,,0.218712296299,-0.367821522062,8.64110247909,0.384481893533,8.57758499422,0.0828047464405
K4027,3,0.223769926461,0.253914595483,0.64036499908,0.03326466711,0.0590744088778,0.0785480241053,-0.000465423556095,-0.00183894386955,-0.000189305860472,28851.5291276,157086.058856,0.687163114355,0.799536500579,37.683793482,28.1153283038,32.8995608929,1.33256098377,,0.171785574698,0.0970634213576,8.64110247909,0.384481893533,8.76661435166,0.0535270848488
K4027,4,0.542373291058,0.435058050327,0.349507566015,0.032539396151,0.0329871567849,0.00181478935665,-5.15699959707e-05,-0.000475962132853,-4.36335264581e-06,83518.0796287,157086.058856,0.466379876903,0.550925925926,30.2598324097,17.0950487183,23.677440564,0.916286782522,,0.238077501,0.700510281176,8.64110247909,0.384481893533,9.09014266837,0.212935760119
